Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
CORDOBA,San Justo,El Fortín,14140180.0,9,63.0
CORDOBA,San Justo,El Fortín,14140180.0,10,9.0
CORDOBA,San Justo,El Fortín,14140180.0,11,25.0
CORDOBA,San Justo,El Fortín,14140180.0,15,14.0
CORDOBA,San Justo,El Fortín,14140180.0,20,1.0
CORDOBA,San Justo,El Fuertecito,14140190.0,6,9.0
CORDOBA,San Justo,El Fuertecito,14140190.0,9,2.0
CORDOBA,San Justo,El Fuertecito,14140190.0,10,62.0
CORDOBA,San Justo,El Fuertecito,14140190.0,12,34.0
CORDOBA,San Justo,El Fuertecito,14140190.0,15,2.0
CORDOBA,San Justo,El Fuertecito,14140190.0,50,10.0
CORDOBA,San Justo,El Fuertecito,14140190.0,100,1.0
CORDOBA,San Justo,El Fuertecito,14140190.0,300,2.0
CORDOBA,San Justo,El Tío,14140200.0,10,7.0
CORDOBA,San Justo,El Tío,14140200.0,12,762.0
CORDOBA,San Justo,El Tío,14140200.0,15,6.0
CORDOBA,San Justo,El Tío,14140200.0,20,30.0
CORDOBA,San Justo,El Tío,14140200.0,25,39.0
CORDOBA,San Justo,El Tío,14140200.0,30,1.0
CORDOBA,San Justo,El Tío,14140200.0,50,32.0
CORDOBA,San Justo,Estación Luxardo,14140210.0,6,36.0
CORDOBA,San Justo,Freyre,14140220.0,0,1.0
CORDOBA,San Justo,Freyre,14140220.0,1,87.0
CORDOBA,San Justo,Freyre,14140220.0,2,249.0
CORDOBA,San Justo,Freyre,14140220.0,2,18.0
CORDOBA,San Justo,Freyre,14140220.0,3,246.0
CORDOBA,San Justo,Freyre,14140220.0,3,3.0
CORDOBA,San Justo,Freyre,14140220.0,5,207.0
CORDOBA,San Justo,Freyre,14140220.0,6,76.0
CORDOBA,San Justo,Freyre,14140220.0,6,5.0
CORDOBA,San Justo,Freyre,14140220.0,8,661.0
CORDOBA,San Justo,Freyre,14140220.0,10,89.0
CORDOBA,San Justo,Freyre,14140220.0,10,18.0
CORDOBA,San Justo,Freyre,14140220.0,10,53.0
CORDOBA,San Justo,Freyre,14140220.0,12,6.0
CORDOBA,San Justo,Freyre,14140220.0,12,15.0
CORDOBA,San Justo,Freyre,14140220.0,15,251.0
CORDOBA,San Justo,Freyre,14140220.0,20,13.0
CORDOBA,San Justo,Freyre,14140220.0,20,1.0
CORDOBA,San Justo,Freyre,14140220.0,25,311.0
CORDOBA,San Justo,Freyre,14140220.0,25,13.0
CORDOBA,San Justo,Freyre,14140220.0,50,402.0
CORDOBA,San Justo,Freyre,14140220.0,50,9.0
CORDOBA,San Justo,Freyre,14140220.0,100,1.0
CORDOBA,San Justo,Freyre,14140220.0,100,16.0
CORDOBA,San Justo,La Francia,14140230.0,0,60.0
CORDOBA,San Justo,La Francia,14140230.0,5,151.0
CORDOBA,San Justo,La Francia,14140230.0,6,107.0
CORDOBA,San Justo,La Francia,14140230.0,8,1.0
CORDOBA,San Justo,La Francia,14140230.0,12,18.0
CORDOBA,San Justo,La Francia,14140230.0,15,772.0
CORDOBA,San Justo,La Francia,14140230.0,25,77.0
CORDOBA,San Justo,La Francia,14140230.0,50,16.0
CORDOBA,San Justo,La Paquita,14140240.0,0,3.0
CORDOBA,San Justo,La Paquita,14140240.0,3,223.0
CORDOBA,San Justo,La Paquita,14140240.0,4,4.0
CORDOBA,San Justo,La Paquita,14140240.0,5,55.0
CORDOBA,San Justo,La Paquita,14140240.0,6,13.0
CORDOBA,San Justo,La Paquita,14140240.0,7,11.0
CORDOBA,San Justo,La Paquita,14140240.0,8,1.0
CORDOBA,San Justo,La Paquita,14140240.0,10,31.0
CORDOBA,San Justo,La Paquita,14140240.0,12,4.0
CORDOBA,San Justo,La Paquita,14140240.0,15,6.0
CORDOBA,San Justo,La Tordilla,14140250.0,6,446.0
CORDOBA,San Justo,La Tordilla,14140250.0,8,31.0
CORDOBA,San Justo,La Tordilla,14140250.0,10,3.0
CORDOBA,San Justo,Las Varas,14140260.0,10,148.0
CORDOBA,San Justo,Las Varas,14140260.0,20,9.0
CORDOBA,San Justo,Las Varas,14140260.0,50,2.0
CORDOBA,San Justo,Las Varillas,14140270.0,0,1.0
CORDOBA,San Justo,Las Varillas,14140270.0,1,7.0
CORDOBA,San Justo,Las Varillas,14140270.0,3,33.0
CORDOBA,San Justo,Las Varillas,14140270.0,6,73.0
CORDOBA,San Justo,Las Varillas,14140270.0,10,6792.0
CORDOBA,San Justo,Las Varillas,14140270.0,15,6.0
CORDOBA,San Justo,Las Varillas,14140270.0,20,5.0
CORDOBA,San Justo,Marull,14140280.0,0,1.0
CORDOBA,San Justo,Marull,14140280.0,10,119.0
CORDOBA,San Justo,Marull,14140280.0,20,18.0
CORDOBA,San Justo,Marull,14140280.0,50,623.0
CORDOBA,San Justo,Marull,14140280.0,75,41.0
CORDOBA,San Justo,Miramar,14140290.0,6,405.0
CORDOBA,San Justo,Miramar,14140290.0,15,600.0
CORDOBA,San Justo,Miramar,14140290.0,30,205.0
CORDOBA,San Justo,Miramar,14140290.0,100,59.0
CORDOBA,San Justo,Morteros,14140300.0,0,432.0
CORDOBA,San Justo,Morteros,14140300.0,1,3.0
CORDOBA,San Justo,Morteros,14140300.0,2,492.0
CORDOBA,San Justo,Morteros,14140300.0,3,3.0
CORDOBA,San Justo,Morteros,14140300.0,6,24.0
CORDOBA,San Justo,Morteros,14140300.0,10,82.0
CORDOBA,San Justo,Morteros,14140300.0,15,12.0
CORDOBA,San Justo,Morteros,14140300.0,20,65.0
CORDOBA,San Justo,Morteros,14140300.0,60,4727.0
CORDOBA,San Justo,Morteros,14140300.0,100,839.0
CORDOBA,San Justo,Plaza Luxardo,14140310.0,6,6.0
CORDOBA,San Justo,Plaza San Francisco,14140320.0,6,9.0
CORDOBA,San Justo,Porteña,14140330.0,0,5.0
CORDOBA,San Justo,Porteña,14140330.0,4,402.0
CORDOBA,San Justo,Porteña,14140330.0,5,72.0
CORDOBA,San Justo,Porteña,14140330.0,25,911.0
CORDOBA,San Justo,Porteña,14140330.0,50,295.0
CORDOBA,San Justo,Porteña,14140330.0,75,398.0
CORDOBA,San Justo,Porteña,14140330.0,100,180.0
CORDOBA,San Justo,Quebracho Herrado,14140340.0,0,24.0
CORDOBA,San Justo,Quebracho Herrado,14140340.0,15,20.0
CORDOBA,San Justo,Sacanta,14140350.0,0,1.0
CORDOBA,San Justo,Sacanta,14140350.0,6,1177.0
CORDOBA,San Justo,Sacanta,14140350.0,10,147.0
CORDOBA,San Justo,Sacanta,14140350.0,20,69.0
CORDOBA,San Justo,Sacanta,14140350.0,40,12.0
CORDOBA,San Justo,San Francisco,14140360.0,0,815.0
CORDOBA,San Justo,San Francisco,14140360.0,0,1.0
CORDOBA,San Justo,San Francisco,14140360.0,1,134.0
CORDOBA,San Justo,San Francisco,14140360.0,2,1.0
CORDOBA,San Justo,San Francisco,14140360.0,3,255.0
CORDOBA,San Justo,San Francisco,14140360.0,3,2.0
CORDOBA,San Justo,San Francisco,14140360.0,5,2.0
CORDOBA,San Justo,San Francisco,14140360.0,6,837.0
CORDOBA,San Justo,San Francisco,14140360.0,8,2.0
CORDOBA,San Justo,San Francisco,14140360.0,10,807.0
CORDOBA,San Justo,San Francisco,14140360.0,15,313.0
CORDOBA,San Justo,San Francisco,14140360.0,20,57.0
CORDOBA,San Justo,San Francisco,14140360.0,30,9.0
CORDOBA,San Justo,San Francisco,14140360.0,50,1385.0
CORDOBA,San Justo,San Francisco,14140360.0,100,8284.0
CORDOBA,San Justo,San Francisco,14140360.0,300,4896.0
CORDOBA,San Justo,San Francisco,14140360.0,500,304.0
CORDOBA,San Justo,San Francisco,14140360.0,1000,132.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,0,1.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,1,254.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,3,374.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,6,102.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,10,21.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,15,21.0
CORDOBA,San Justo,Saturnino María Laspiur,14140370.0,20,7.0
CORDOBA,San Justo,Seeber,14140380.0,0,1.0
CORDOBA,San Justo,Seeber,14140380.0,5,60.0
CORDOBA,San Justo,Toro Pujio,14140390.0,6,65.0
CORDOBA,San Justo,Toro Pujio,14140390.0,8,12.0
CORDOBA,San Justo,Tránsito,14140400.0,3,1.0
CORDOBA,San Justo,Tránsito,14140400.0,4,24.0
CORDOBA,San Justo,Tránsito,14140400.0,6,39.0
CORDOBA,San Justo,Tránsito,14140400.0,8,825.0
CORDOBA,San Justo,Tránsito,14140400.0,10,177.0
CORDOBA,San Justo,Tránsito,14140400.0,15,80.0
CORDOBA,San Justo,Tránsito,14140400.0,20,11.0
CORDOBA,San Justo,Tránsito,14140400.0,50,68.0
CORDOBA,San Justo,Villa Concepción del Tío,14140420.0,6,112.0
CORDOBA,San Justo,Villa Concepción del Tío,14140420.0,12,380.0
CORDOBA,San Justo,Villa Concepción del Tío,14140420.0,25,13.0
CORDOBA,San Justo,Villa Concepción del Tío,14140420.0,50,11.0
CORDOBA,San Justo,Villa del Tránsito,14140430.0,8,38.0
CORDOBA,San Justo,Villa del Tránsito,14140430.0,10,7.0
CORDOBA,San Justo,Villa del Tránsito,14140430.0,15,6.0
CORDOBA,San Justo,Villa San Esteban,14140440.0,6,25.0
CORDOBA,San Justo,Villa San Esteban,14140440.0,10,6.0
CORDOBA,Santa María,Alta Gracia,14147010.0,0,2.0
CORDOBA,Santa María,Alta Gracia,14147010.0,1,14.0
CORDOBA,Santa María,Alta Gracia,14147010.0,2,145.0
CORDOBA,Santa María,Alta Gracia,14147010.0,3,245.0
CORDOBA,Santa María,Alta Gracia,14147010.0,5,36.0
CORDOBA,Santa María,Alta Gracia,14147010.0,6,249.0
CORDOBA,Santa María,Alta Gracia,14147010.0,7,22.0
CORDOBA,Santa María,Alta Gracia,14147010.0,10,504.0
CORDOBA,Santa María,Alta Gracia,14147010.0,12,1009.0
CORDOBA,Santa María,Alta Gracia,14147010.0,15,37.0
CORDOBA,Santa María,Alta Gracia,14147010.0,20,791.0
CORDOBA,Santa María,Alta Gracia,14147010.0,30,35.0
CORDOBA,Santa María,Alta Gracia,14147010.0,50,629.0
CORDOBA,Santa María,Alta Gracia,14147010.0,100,6214.0
CORDOBA,Santa María,Alta Gracia,14147010.0,300,6819.0
CORDOBA,Santa María,Alta Gracia,14147010.0,500,420.0
CORDOBA,Santa María,Alta Gracia,14147010.0,1000,87.0
CORDOBA,Santa María,Anisacate,14147020.0,2,53.0
CORDOBA,Santa María,Anisacate,14147020.0,3,54.0
CORDOBA,Santa María,Anisacate,14147020.0,6,8.0
CORDOBA,Santa María,Anisacate,14147020.0,10,57.0
CORDOBA,Santa María,Anisacate,14147020.0,15,1.0
CORDOBA,Santa María,Anisacate,14147020.0,20,2.0
CORDOBA,Santa María,Campos Del Virrey,14147055.0,20,35.0
CORDOBA,Santa María,Despeñaderos,14147080.0,0,11.0
CORDOBA,Santa María,Despeñaderos,14147080.0,1,12.0
CORDOBA,Santa María,Despeñaderos,14147080.0,2,53.0
CORDOBA,Santa María,Despeñaderos,14147080.0,3,1.0
CORDOBA,Santa María,Despeñaderos,14147080.0,4,27.0
CORDOBA,Santa María,Despeñaderos,14147080.0,5,943.0
CORDOBA,Santa María,Despeñaderos,14147080.0,10,1064.0
CORDOBA,Santa María,Despeñaderos,14147080.0,100,1.0
CORDOBA,Santa María,José de la Quintana,14147115.0,1,6.0
CORDOBA,Santa María,José de la Quintana,14147115.0,2,5.0
CORDOBA,Santa María,La Cumbrecita,14147280.0,10,5.0
CORDOBA,Santa María,La Donosa,14147280.0,2,18.0
CORDOBA,Santa María,La Donosa,14147280.0,3,56.0
CORDOBA,Santa María,La Paisanita,14147150.0,6,3.0
CORDOBA,Santa María,La Paisanita,14147150.0,10,21.0
CORDOBA,Santa María,La Paisanita,14147150.0,15,4.0
CORDOBA,Santa María,La Paisanita,14147150.0,20,3.0
CORDOBA,Santa María,Malagueño,14147210.0,1,2.0
CORDOBA,Santa María,Malagueño,14147210.0,3,59.0
CORDOBA,Santa María,Malagueño,14147210.0,4,6.0
CORDOBA,Santa María,Malagueño,14147210.0,5,6.0
CORDOBA,Santa María,Malagueño,14147210.0,6,696.0
CORDOBA,Santa María,Malagueño,14147210.0,7,45.0
CORDOBA,Santa María,Malagueño,14147210.0,8,17.0
CORDOBA,Santa María,Malagueño,14147210.0,9,13.0
CORDOBA,Santa María,Malagueño,14147210.0,10,131.0
CORDOBA,Santa María,Malagueño,14147210.0,11,25.0
CORDOBA,Santa María,Malagueño,14147210.0,15,7.0
CORDOBA,Santa María,Malagueño,14147210.0,20,4.0
CORDOBA,Santa María,Potrero de Garay,14147230.0,6,252.0
CORDOBA,Santa María,Potrero de Garay,14147230.0,10,936.0
CORDOBA,Santa María,Potrero de Garay,14147230.0,20,50.0
CORDOBA,Santa María,Potrero de Garay,14147230.0,30,1.0
CORDOBA,Santa María,Potrero de Garay,14147230.0,200,1.0
CORDOBA,Santa María,San Nicolás,14147260.0,10,3.0
CORDOBA,Santa María,San Nicolás,14147260.0,15,1.0
CORDOBA,Santa María,Toledo,14147280.0,3,332.0
CORDOBA,Santa María,Toledo,14147280.0,5,332.0
CORDOBA,Santa María,Toledo,14147280.0,10,18.0
CORDOBA,Santa María,Toledo,14147280.0,15,1.0
CORDOBA,Santa María,Valle de Anisacate,14147300.0,2,12.0
CORDOBA,Santa María,Valle de Anisacate,14147300.0,3,50.0
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310.0,6,59.0
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310.0,10,416.0
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),14147310.0,20,16.0
CORDOBA,Santa María,Villa del Prado,14147320.0,2,11.0
CORDOBA,Santa María,Villa del Prado,14147320.0,3,38.0
CORDOBA,Santa María,Villa La Bolsa,14147330.0,2,18.0
CORDOBA,Santa María,Villa La Bolsa,14147330.0,3,35.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,2,21.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,3,41.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,6,5.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,10,83.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,15,2.0
CORDOBA,Santa María,Villa Los Aromos,14147340.0,20,1.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,1,1.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,3,6.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,6,20.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,10,148.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,15,25.0
CORDOBA,Santa María,Villa Parque Santa Ana,14147350.0,20,3.0
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,14147360.0,1,1.0
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,14147360.0,3,50.0
CORDOBA,Sobremonte,Caminiaga,14154010.0,10,1.0
CORDOBA,Sobremonte,San Francisco del Chañar,14154050.0,0,1.0
CORDOBA,Sobremonte,San Francisco del Chañar,14154050.0,20,2.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,1,7.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,3,33.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,4,217.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,5,2.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,6,171.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,10,1561.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,15,1315.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,20,19.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,25,129.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,30,2.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,40,9.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,50,229.0
CORDOBA,Tercero Arriba,Almafuerte,14161010.0,100,46.0
CORDOBA,Tercero Arriba,Colonia Almada,14161020.0,30,1.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,0,267.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,0,1.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,6,42.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,10,19.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,20,22.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,30,93.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,50,3.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,100,3.0
CORDOBA,Tercero Arriba,Corralito,14161030.0,200,2.0
CORDOBA,Tercero Arriba,Dalmacio Vélez,14161040.0,6,428.0
CORDOBA,Tercero Arriba,Dalmacio Vélez,14161040.0,8,3.0
CORDOBA,Tercero Arriba,Dalmacio Vélez,14161040.0,12,27.0
CORDOBA,Tercero Arriba,Dalmacio Vélez,14161040.0,20,2.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,2,1.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,4,26.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,6,9.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,8,6.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,10,21.0
CORDOBA,Tercero Arriba,General Fotheringham,14161050.0,15,1.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,0,3.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,1,2.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,3,4.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,6,2472.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,10,692.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,15,54.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,20,51.0
CORDOBA,Tercero Arriba,Hernando,14161060.0,50,3.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,0,1.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,1,2.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,4,444.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,5,457.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,6,126.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,10,284.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,15,62.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,20,30.0
CORDOBA,Tercero Arriba,James Craik,14161070.0,30,24.0
CORDOBA,Tercero Arriba,Las Isletillas,14161080.0,6,8.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,0,1.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,3,2.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,6,36.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,10,879.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,15,18.0
CORDOBA,Tercero Arriba,Las Perdices,14161090.0,20,8.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,0,1.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,1,4.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,3,4.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,6,168.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,10,1769.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,15,444.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,20,74.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,25,1015.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,30,54.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,35,50.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,50,22.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,60,6.0
CORDOBA,Tercero Arriba,Oliva,14161110.0,100,1.0
CORDOBA,Tercero Arriba,Pampayasta Norte,14161120.0,10,1.0
CORDOBA,Tercero Arriba,Pampayasta Sur,14161130.0,0,1.0
CORDOBA,Tercero Arriba,Pampayasta Sur,14161130.0,20,3.0
CORDOBA,Tercero Arriba,Punta del Agua,14161140.0,50,1.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,0,1.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,1,10.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,3,14.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,6,334.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,10,710.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,15,3.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,20,122.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,30,7.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,50,839.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,100,5705.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,200,11000.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,300,2383.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,500,118.0
CORDOBA,Tercero Arriba,Río Tercero,14161150.0,1000,42.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,0,1.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,2,1.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,6,27.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,8,1264.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,10,190.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,15,7.0
CORDOBA,Tercero Arriba,Tancacha,14161160.0,20,5.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,2,33.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,4,50.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,6,271.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,8,2.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,10,89.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,15,1.0
CORDOBA,Tercero Arriba,Villa Ascasubi,14161170.0,800,1.0
CORDOBA,Totoral,Las Peñas,14168060.0,1,150.0
CORDOBA,Totoral,Las Peñas,14168060.0,3,60.0
CORDOBA,Totoral,Las Peñas,14168060.0,5,21.0
CORDOBA,Totoral,Las Peñas,14168060.0,6,2.0
CORDOBA,Totoral,Las Peñas,14168060.0,10,16.0
CORDOBA,Totoral,Sarmiento,14168090.0,0,1.0
CORDOBA,Totoral,Sarmiento,14168090.0,6,7.0
CORDOBA,Totoral,Sarmiento,14168090.0,10,30.0
CORDOBA,Totoral,Sarmiento,14168090.0,15,11.0
CORDOBA,Totoral,Sarmiento,14168090.0,20,2.0
CORDOBA,Totoral,Sinsacate,14168110.0,0,958.0
CORDOBA,Totoral,Sinsacate,14168110.0,1,3.0
CORDOBA,Totoral,Sinsacate,14168110.0,2,6.0
CORDOBA,Totoral,Sinsacate,14168110.0,3,9.0
CORDOBA,Totoral,Sinsacate,14168110.0,5,3.0
CORDOBA,Totoral,Sinsacate,14168110.0,8,1.0
CORDOBA,Totoral,Sinsacate,14168110.0,10,15.0
CORDOBA,Totoral,Sinsacate,14168110.0,20,3.0
CORDOBA,Totoral,Sinsacate,14168110.0,30,2.0
CORDOBA,Totoral,Sinsacate,14168110.0,50,676.0
CORDOBA,Totoral,Sinsacate,14168110.0,60,3.0
CORDOBA,Totoral,Sinsacate,14168110.0,100,198.0
CORDOBA,Totoral,Sinsacate,14168110.0,200,76.0
CORDOBA,Totoral,Sinsacate,14168110.0,600,17.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,0,2.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,3,10.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,5,351.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,8,158.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,10,108.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,15,26.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,20,18.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,25,1031.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,30,4.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,50,101.0
CORDOBA,Totoral,Villa del Totoral,14168120.0,100,62.0
CORDOBA,Tulumba,Las Arrias,14175050.0,0,1.0
CORDOBA,Tulumba,Las Arrias,14175050.0,10,5.0
CORDOBA,Tulumba,Las Arrias,14175050.0,15,1.0
CORDOBA,Tulumba,Rosario del Saladillo,14175070.0,20,1.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,0,1.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,2,132.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,3,132.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,6,21.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,10,54.0
CORDOBA,Tulumba,San José de la Dormida,14175080.0,15,1.0
CORDOBA,Tulumba,San Pedro Norte,14175100.0,1,30.0
CORDOBA,Tulumba,San Pedro Norte,14175100.0,2,30.0
CORDOBA,Tulumba,Villa Tulumba,14175110.0,1,96.0
CORDOBA,Tulumba,Villa Tulumba,14175110.0,3,56.0
CORDOBA,Tulumba,Villa Tulumba,14175110.0,5,17.0
CORDOBA,Tulumba,Villa Tulumba,14175110.0,10,2.0
CORDOBA,Unión,Alto Alegre,14182020.0,10,164.0
CORDOBA,Unión,Alto Alegre,14182020.0,20,132.0
CORDOBA,Unión,Ballesteros,14182040.0,0,1.0
CORDOBA,Unión,Ballesteros,14182040.0,3,2.0
CORDOBA,Unión,Ballesteros,14182040.0,6,602.0
CORDOBA,Unión,Ballesteros,14182040.0,10,89.0
CORDOBA,Unión,Ballesteros,14182040.0,15,2.0
CORDOBA,Unión,Ballesteros Sur,14182050.0,6,70.0
CORDOBA,Unión,Ballesteros Sur,14182050.0,10,1.0
CORDOBA,Unión,Bell Ville,14182060.0,0,25.0
CORDOBA,Unión,Bell Ville,14182060.0,1,34.0
CORDOBA,Unión,Bell Ville,14182060.0,2,2.0
CORDOBA,Unión,Bell Ville,14182060.0,2,40.0
CORDOBA,Unión,Bell Ville,14182060.0,3,26.0
CORDOBA,Unión,Bell Ville,14182060.0,4,49.0
CORDOBA,Unión,Bell Ville,14182060.0,5,28.0
CORDOBA,Unión,Bell Ville,14182060.0,6,74.0
CORDOBA,Unión,Bell Ville,14182060.0,8,1.0
CORDOBA,Unión,Bell Ville,14182060.0,10,192.0
CORDOBA,Unión,Bell Ville,14182060.0,15,154.0
CORDOBA,Unión,Bell Ville,14182060.0,20,4.0
CORDOBA,Unión,Bell Ville,14182060.0,25,2819.0
CORDOBA,Unión,Bell Ville,14182060.0,30,2.0
CORDOBA,Unión,Bell Ville,14182060.0,50,887.0
CORDOBA,Unión,Bell Ville,14182060.0,100,6250.0
CORDOBA,Unión,Bell Ville,14182060.0,300,1924.0
CORDOBA,Unión,Bell Ville,14182060.0,500,87.0
CORDOBA,Unión,Bell Ville,14182060.0,1000,37.0
CORDOBA,Unión,Canals,14182080.0,1,3.0
CORDOBA,Unión,Canals,14182080.0,5,298.0
CORDOBA,Unión,Canals,14182080.0,6,17.0
CORDOBA,Unión,Canals,14182080.0,10,130.0
CORDOBA,Unión,Canals,14182080.0,15,17.0
CORDOBA,Unión,Canals,14182080.0,20,617.0
